1.462000	1.462000	B
8.401000	8.401000	B
8.720000	8.720000	B
8.760000	8.760000	B
8.886000	8.886000	B
9.047000	9.047000	B
13.930000	13.930000	B
14.090000	14.090000	B
14.410000	14.410000	B
14.559000	14.559000	B
14.880000	14.880000	B
15.040000	15.040000	B
15.363000	15.363000	B
15.520000	15.520000	B
16.461000	16.461000	B
16.619000	16.619000	B
17.090000	17.090000	B
17.250000	17.250000	B
17.720000	17.720000	B
17.880000	17.880000	B
18.360000	18.360000	B
18.521000	18.521000	B
18.990000	18.990000	B
19.150000	19.150000	B
19.620000	19.620000	B
19.780000	19.780000	B
20.250000	20.250000	B
20.410000	20.410000	B
20.880000	20.880000	B
21.040000	21.040000	B
21.520000	21.520000	B
21.669000	21.669000	B
21.990000	21.990000	B
22.149000	22.149000	B
22.460000	22.460000	B
22.620000	22.620000	B
22.933000	22.933000	B
23.090000	23.090000	B
24.041000	24.041000	B
24.198000	24.198000	B
24.669000	24.669000	B
24.830000	24.830000	B
25.299000	25.299000	B
25.460000	25.460000	B
25.929000	25.929000	B
26.090000	26.090000	B
26.559000	26.559000	B
26.720000	26.720000	B
27.200000	27.200000	B
27.360000	27.360000	B
27.830000	27.830000	B
27.990000	27.990000	B
28.460000	28.460000	B
28.620000	28.620000	B
29.090000	29.090000	B
29.250000	29.250000	B
29.561000	29.561000	B
29.729000	29.729000	B
30.040000	30.040000	B
30.200000	30.200000	B
30.523000	30.523000	B
30.670000	30.670000	B
31.621000	31.621000	B
31.779000	31.779000	B
32.250000	32.250000	B
32.410000	32.410000	B
32.880000	32.880000	B
33.040000	33.040000	B
33.520000	33.520000	B
33.669000	33.669000	B
34.150000	34.150000	B
34.299000	34.299000	B
34.780000	34.780000	B
34.929000	34.929000	B
35.410000	35.410000	B
35.559000	35.559000	B
36.040000	36.040000	B
36.200000	36.200000	B
36.669000	36.669000	B
36.830000	36.830000	B
37.150000	37.150000	B
37.299000	37.299000	B
37.620000	37.620000	B
37.780000	37.780000	B
38.400000	38.400000	B
39.039000	39.039000	B
39.077000	39.077000	B
39.200000	39.200000	B
39.605000	39.605000	B
39.830000	39.830000	B
40.234000	40.234000	B
40.462000	40.462000	B
40.850000	40.850000	B
41.090000	41.090000	B
41.481000	41.481000	B
41.723000	41.723000	B
42.124000	42.124000	B
42.360000	42.360000	B
42.754000	42.754000	B
42.992000	42.992000	B
43.385000	43.385000	B
43.620000	43.620000	B
43.844000	43.844000	B
43.920000	43.920000	B
43.963000	43.963000	B
44.252000	44.252000	B
44.645000	44.645000	B
44.880000	44.880000	B
45.284000	45.284000	B
45.522000	45.522000	B
45.914000	45.914000	B
46.150000	46.150000	B
46.544000	46.544000	B
46.783000	46.783000	B
47.174000	47.174000	B
47.410000	47.410000	B
47.804000	47.804000	B
48.042000	48.042000	B
48.444000	48.444000	B
48.670000	48.670000	B
49.071000	49.071000	B
49.301000	49.301000	B
49.705000	49.705000	B
49.929000	49.929000	B
50.334000	50.334000	B
50.561000	50.561000	B
50.964000	50.964000	B
51.200000	51.200000	B
51.604000	51.604000	B
51.833000	51.833000	B
52.234000	52.234000	B
52.460000	52.460000	B
52.851000	52.851000	B
53.092000	53.092000	B
53.481000	53.481000	B
53.720000	53.720000	B
53.951000	53.951000	B
54.031000	54.031000	B
54.073000	54.073000	B
54.362000	54.362000	B
54.755000	54.755000	B
54.990000	54.990000	B
55.384000	55.384000	B
55.622000	55.622000	B
56.014000	56.014000	B
56.250000	56.250000	B
56.644000	56.644000	B
56.883000	56.883000	B
57.284000	57.284000	B
57.520000	57.520000	B
57.914000	57.914000	B
58.152000	58.152000	B
58.544000	58.544000	B
58.780000	58.780000	B
59.171000	59.171000	B
59.880000	59.880000	B
60.202000	60.202000	B
60.519000	60.519000	B
60.831000	60.831000	B
61.152000	61.152000	B
61.461000	61.461000	B
61.770000	61.770000	B
62.091000	62.091000	B
62.410000	62.410000	B
62.721000	62.721000	B
63.039000	63.039000	B
63.361000	63.361000	B
63.670000	63.670000	B
63.909000	63.909000	B
64.070000	64.070000	B
64.231000	64.231000	B
64.386000	64.386000	B
64.621000	64.621000	B
64.929000	64.929000	B
65.252000	65.252000	B
65.559000	65.559000	B
65.881000	65.881000	B
66.203000	66.203000	B
66.521000	66.521000	B
66.820000	66.820000	B
67.151000	67.151000	B
67.460000	67.460000	B
67.782000	67.782000	B
68.089000	68.089000	B
68.411000	68.411000	B
68.720000	68.720000	B
68.959000	68.959000	B
69.120000	69.120000	B
69.281000	69.281000	B
69.446000	69.446000	B
69.598000	69.598000	B
69.751000	69.751000	B
69.909000	69.909000	B
70.070000	70.070000	B
70.232000	70.232000	B
70.539000	70.539000	B
70.699000	70.699000	B
70.853000	70.853000	B
71.011000	71.011000	B
71.172000	71.172000	B
71.332000	71.332000	B
71.481000	71.481000	B
71.647000	71.647000	B
71.799000	71.799000	B
71.963000	71.963000	B
72.106000	72.106000	B
72.283000	72.283000	B
72.440000	72.440000	B
72.600000	72.600000	B
72.751000	72.751000	B
73.069000	73.069000	B
73.229000	73.229000	B
73.378000	73.378000	B
73.543000	73.543000	B
73.700000	73.700000	B
73.850000	73.850000	B
74.009000	74.009000	B
74.170000	74.170000	B
74.331000	74.331000	B
74.480000	74.480000	B
74.639000	74.639000	B
74.803000	74.803000	B
74.960000	74.960000	B
75.120000	75.120000	B
75.282000	75.282000	B
75.599000	75.599000	B
75.749000	75.749000	B
75.913000	75.913000	B
76.074000	76.074000	B
76.232000	76.232000	B
76.382000	76.382000	B
76.541000	76.541000	B
76.706000	76.706000	B
76.849000	76.849000	B
77.009000	77.009000	B
77.168000	77.168000	B
77.333000	77.333000	B
77.479000	77.479000	B
77.640000	77.640000	B
77.802000	77.802000	B
78.119000	78.119000	B
78.279000	78.279000	B
78.438000	78.438000	B
78.603000	78.603000	B
78.749000	78.749000	B
78.910000	78.910000	B
79.063000	79.063000	B
79.217000	79.217000	B
79.380000	79.380000	B
79.541000	79.541000	B
79.670000	79.670000	B
79.780000	79.780000	B
79.882000	79.882000	B
79.990000	79.990000	B
80.088000	80.088000	B
80.197000	80.197000	B
80.300000	80.300000	B
80.411000	80.411000	B
80.508000	80.508000	B
80.520000	80.520000	B
80.625000	80.625000	B
80.721000	80.721000	B
80.832000	80.832000	B
80.929000	80.929000	B
81.040000	81.040000	B
81.153000	81.153000	B
81.251000	81.251000	B
81.359000	81.359000	B
81.462000	81.462000	B
81.562000	81.562000	B
81.671000	81.671000	B
81.782000	81.782000	B
81.886000	81.886000	B
81.991000	81.991000	B
82.094000	82.094000	B
82.199000	82.199000	B
82.300000	82.300000	B
82.412000	82.412000	B
82.520000	82.520000	B
82.614000	82.614000	B
82.722000	82.722000	B
82.831000	82.831000	B
82.930000	82.930000	B
83.043000	83.043000	B
83.154000	83.154000	B
83.251000	83.251000	B
83.362000	83.362000	B
83.396000	83.396000	B
84.673000	84.673000	B
